"","Year","CU_ID","Species","Stock","Label","Metric","Compare","LBM","UBM","Value","Status"
"200",2017,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"201",2018,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"202",2010,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"203",2011,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"204",2012,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"205",2013,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"206",2014,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"207",2015,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"208",2016,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"209",2017,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"210",2018,"CK-20","Chinook","Southern Mainland-Georgia Strait_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"211",2010,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"212",2011,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"213",2012,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"214",2013,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"215",2014,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"216",2015,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"217",2016,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"218",2017,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"219",2018,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"220",2010,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"221",2011,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"222",2012,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"223",2013,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"224",2014,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"225",2015,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"226",2016,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"227",2017,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"228",2018,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"229",2010,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"230",2011,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"231",2012,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"232",2013,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"233",2014,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"234",2015,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"235",2016,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"236",2017,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"237",2018,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"238",2010,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"239",2011,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"240",2012,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"241",2013,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"242",2014,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"243",2015,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"244",2016,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"245",2017,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"246",2018,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"247",2010,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"248",2011,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"249",2012,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"250",2013,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"251",2014,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"252",2015,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"253",2016,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"254",2017,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"255",2018,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"256",2010,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"257",2011,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"258",2012,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"259",2013,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"260",2014,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"261",2015,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"262",2016,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"263",2017,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"264",2018,"CK-21","Chinook","East Vancouver Island-Goldstream_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"265",2010,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"266",2011,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"267",2012,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"268",2013,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"269",2014,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"270",2015,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"271",2016,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"272",2017,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"273",2018,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"274",2010,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"275",2011,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"276",2012,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"277",2013,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"278",2014,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"279",2015,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"280",2016,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"281",2017,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"282",2018,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"283",2010,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"284",2011,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"285",2012,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"286",2013,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"287",2014,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"288",2015,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"289",2016,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"290",2017,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"291",2018,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"292",2010,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"293",2011,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"294",2012,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"295",2013,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"296",2014,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"297",2015,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"298",2016,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"299",2017,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"300",2018,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"301",2010,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"302",2011,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"303",2012,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"304",2013,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"305",2014,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"306",2015,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"307",2016,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"308",2017,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"309",2018,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"310",2010,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"311",2011,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"312",2012,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"313",2013,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"314",2014,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"315",2015,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"316",2016,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"317",2017,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"318",2018,"CK-22","Chinook","East Vancouver Island-Cowichan and Koksilah_FA_0.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"319",2010,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"320",2011,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"321",2012,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"322",2013,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"323",2014,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"324",2015,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"325",2016,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"326",2017,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"327",2018,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"328",2010,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"329",2011,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"330",2012,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"331",2013,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"332",2014,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"333",2015,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"334",2016,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"335",2017,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"336",2018,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"337",2010,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"338",2011,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"339",2012,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"340",2013,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"341",2014,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"342",2015,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"343",2016,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"344",2017,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"345",2018,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","RelLBM",NA,NA,NA,NA,NA
"346",2010,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"347",2011,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"348",2012,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"349",2013,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"350",2014,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"351",2015,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"352",2016,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"353",2017,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"354",2018,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForAbd_Wild","AbsLBM",NA,NA,NA,NA,NA
"355",2010,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"356",2011,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"357",2012,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"358",2013,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"359",2014,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"360",2015,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"361",2016,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"362",2017,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"363",2018,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","LongTrend",NA,NA,NA,NA,NA
"364",2010,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"365",2011,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"366",2012,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"367",2013,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"368",2014,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"369",2015,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"370",2016,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"371",2017,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"372",2018,"CK-23","Chinook","East Vancouver Island-Nanaimo_SP_1.x","SpnForTrend_Wild","PercChange",NA,NA,NA,NA,NA
"373",2010,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"374",2011,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"375",2012,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"376",2013,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"377",2014,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"378",2015,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"379",2016,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"380",2017,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"381",2018,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","RelUBM",NA,NA,NA,NA,NA
"382",2010,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"383",2011,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"384",2012,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
"385",2013,"CK-25","Chinook","East Vancouver Island-Nanaimo and Chemainus_FA_0.x","SpnForAbd_Wild","AbsUBM",NA,NA,NA,NA,NA
